X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
1265509.57814886,256160.800139606,3954,353956,0,350,Hounds Tooth Public House,Hounds Tooth Public House,8551 GREENWOOD AVE N,98103,Seattle,,Seating 51-150,III, , , , ," 
"
1321881.16192777,133244.397022769,3955,353957,0,350,House Of Pho,House Of Pho,16717 SE 272ND ST 101C,98042,Covington,(206) 979-1971,Seating 13-50,III, , , , ," 
"
1271754.28416336,108522.813263938,3956,353958,0,350,House Teriyaki Wok,House Teriyaki Wok,35002 PACIFIC HWY S A-104,98003,Federal Way,(253) 838-3588,Seating 13-50,III, , , , ," 
"
1284221.58895311,235320.743394598,3957,353959,0,350,How To Cook A Wolf,How To Cook A Wolf,4200 E MADISON ST,98112,Seattle,(206) 588-0030,Seating 51-150,III, , , , ," 
"
1305186.40397878,251740.563573271,3958,353960,0,350,"Hp'S Smokehouse Bar B-Q @ Route Juanita Beach; Kirkland ",Hp'S Smokehouse Bar B-Q,723 9TH AVE,98033,Kirkland,(425) 765-3881,Mobile Food Unit,III, , , , ," 
"
1276490.14706694,122105.696203098,3959,353961,0,350,Hs Ice Cream,Hs Ice Cream,2410 S 312TH ST,98003,Federal Way,(206) 388-6534,Seating 0-12,I, , , , ," 
"
1316648.26294477,231517.913729936,3960,353962,0,350,Hua-Xi Noodle,Hua-Xi Noodle,14509 NE 20TH ST STE B,98007,Bellevue,(206) 310-7505,Seating 0-12,III, , , , ," 
"
1273097.38613594,221892.663295433,3961,353963,0,350,Huang'S Noodle Llc,Huang'S Noodle Llc,420 8TH AVE S,98104,Seattle,(425) 283-7221,Seating 13-50,III, , , , ," 
"
1265910.34703235,176359.241239101,3962,353964,0,350,Huckleberry Restaurant Llc,Huckleberry Restaurant Llc,14423 AMBAUM BL SW,98166,Seattle,(206) 388-2995,Seating 51-150,III, , , , ," 
"
1276966.68614011,165067.833047688,3963,353965,0,350,Hudson,Hudson,17801 INTERNATIONAL BL CT-10,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1276922.70492886,167095.167575687,3964,353966,0,350,Hudson - Ne-05,Hudson - Ne-05,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1277013.25888161,163553.840668857,3965,353967,0,350,Hudson - Ss-3,Hudson - Ss-3,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1278031.6449682,163648.624600023,3966,353968,0,350,Hudson #1477 Space Ca-14,Hudson #1477 Space Ca-14,17801 INTERNATIONAL BL CA 14,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1276707.79492562,165651.983782277,3967,353969,0,350,Hudson #1498 Space Cc-03,Hudson #1498 Space Cc-03,17801 INTERNATIONAL BL CC 03,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1277892.75810686,164037.259977609,3968,353970,0,350,Hudson #1499 Space Ca-12,Hudson #1499 Space Ca-12,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1277263.34794836,165790.595709771,3969,353971,0,350,Hudson #1501 Space Cd-04,Hudson #1501 Space Cd-04,17801 INTERNATIONAL BL,98158,Sea Tac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1276816.50304152,164942.133824021,3970,353972,0,350,Hudson #1504 Space Bc-01,Hudson #1504 Space Bc-01,17801 INTERNATIONAL BL BC 01,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1276562.76995319,166131.590106517,3971,353973,0,350,Hudson Cc-12,Hudson Cc-12,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1268700.85293427,206964.410999775,3972,353974,0,350,Hudson Diner,Hudson Diner,5000 E MARGINAL WAY S,98134,Seattle,(206) 910-2676,Seating 13-50,III, , , , ," 
"
1277565.30403736,166063.934730023,3973,353975,0,350,Hudson Grocery Store #1986,Hudson Grocery Store #1986,17801 INTERNATIONAL BL #3050,98158,Seatac,(201) 821-8189,Grocery Store-no seating,I, , , , ," 
"
1277029.11383678,165214.617531016,3974,353976,0,350,Hudson News - Space Ca-02,Hudson News,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1277029.11383678,165214.617531016,3975,353977,0,350,Hudson News - Space Cb-8,Hudson News,17801 INTERNATIONAL BL,98158,Seatac,(201) 528-2436,Grocery Store-no seating,I, , , , ," 
"
1274524.72908178,221958.027994111,3976,353978,0,350,Hue Ky Mi Gia,Hue Ky Mi Gia,1207 S JACKSON ST B101,98144,Seattle,(206) 723-4689,Seating 13-50,III, , , , ," 
"
1318699.09316069,233272.770784527,3977,353979,0,350,Hui Lau Shan,Hui Lau Shan,15120 NE 24TH ST BLD 18F,98052,Redmond,,Seating 13-50,III, , , , ," 
"
1272339.38601153,228973.133386433,3978,353980,0,350,Hula Hula,Hula Hula,1501 E OLIVE WAY,98122,Seattle,(206) 284-5003,Seating 51-150,III, , , , ," 
"
1271302.29884686,232891.275484517,3979,353981,0,350,Human Nutrition Lab @ Fhcrc,Human Nutrition Lab,1100 FAIRVIEW AVE N,98109,Seattle,,Non-Profit Institution,III, , , , ," 
"
1275304.36006844,221507.790705606,3980,353982,0,350,Humble Pie,Humble Pie,525 RAINIER AVE S,98144,Seattle,(206) 683-4133,Seating 13-50,III, , , , ," 
"
1266409.07306902,173982.08588843,3981,353983,0,350,Humble Vine,Humble Vine,824 SW 152ND ST,98166,Burien,(206) 930-4752,Seating 13-50,I, , , , ," 
"
1282282.92616378,206171.787256941,3982,353984,0,350,"Hummingbird Saloon; Llc","Hummingbird Saloon; Llc",5041 RAINIER AVE S #103,98118,Seattle,(206) 349-1731,Seating 13-50,III, , , , ," 
"
1265672.74186452,255532.843390271,3983,353985,0,350,Hummus Cafe,Hummus Cafe,8420 GREENWOOD AVE N,98103,Seattle,(206) 706-9300,Seating 13-50,III, , , , ," 
"
1264760.61114286,191278.900376111,3984,353986,0,350,Hung Long Market - Grocery,Hung Long Market,9988 15TH AVE SW,98146,Seattle,,Grocery Store-no seating,I, , , , ," 
"
1264760.61114286,191278.900376111,3985,353987,0,350,Hung Long Market - Meat/Seafood,Hung Long Market,9988 15TH AVE SW,98146,Seattle,,Meat/Sea Food,III, , , , ," 
"
1317525.28087577,227707.346547931,3986,353988,0,350,Hungry Bear Market,Hungry Bear Market,14801 NE 8TH ST,98007,Bellevue,(206) 274-2610,Grocery Store-no seating,I, , , , ," 
"
1268331.7329376,286463.414074942,3987,353989,0,350,Huo Yan Hot Pot,Huo Yan Hot Pot,20109 AURORA AVE N STE 201,98133,Shoreline,(425) 777-5911,Seating 51-150,III, , , , ," 
"
1274524.72908178,221958.027994111,3988,353990,0,350,Huong Binh Restaurant,Huong Binh Restaurant,1207 S JACKSON ST STE 104,98144,Seattle,,Seating 13-50,III, , , , ," 
"
1282827.10716203,199522.858953774,3989,353991,0,350,Huong Duong,Huong Duong,7136 M L KING JR WAY S #103,98118,Seattle,(425) 516-1210,Seating 13-50,III, , , , ," 
"
1264321.36103711,192094.104126275,3990,353992,0,350,Huong Xua Llc,Huong Xua Llc,9629 16TH AVE SW,98106,Seattle,(206) 766-8597,Seating 0-12,III, , , , ," 
"
1268866.16198686,230474.321985111,3991,353993,0,350,Hurry Curry Of Tokyo,Hurry Curry Of Tokyo,825 HARRISON ST,98109,Seattle,(443) 812-5767,Seating 51-150,III, , , , ," 
"
1317822.41807677,224635.725066528,3992,353994,0,350,Hurry Curry Of Tokyo Bellevue,Hurry Curry Of Tokyo Bellevue,15015 MAIN ST STE 114,98007,Bellevue,(206) 276-1038,Seating 13-50,III, , , , ," 
"
1256812.17100303,208305.333186686,3993,353995,0,350,Husky Ice Cream,Husky Ice Cream,4721 CALIFORNIA AVE SW,98116,Seattle,(206) 937-2810,Seating 13-50,III, , , , ," 
"
1404512.90709703,181452.363598764,3994,353996,0,350,Huxdotter Coffee,Huxdotter Coffee,101 W PARK ST A,98045,North Bend,(425) 888-4678,Seating 13-50,III, , , , ," 
"
1270375.11008444,227331.705238849,3995,353997,0,350,Hyatt At Olive 8 - Banquet,Hyatt At Olive 8,1635 8TH AVE,98101,Seattle,(206) 624-8909,Seating > 250,III, , , , ," 
"
1314435.54099227,214697.912593111,3996,353998,0,350,Hyatt House,Hyatt House,3244 139TH AVE SE,98005,Bellevue,,Seating 51-150,III, , , , ," 
"
1266891.26600227,229821.538185686,3997,353999,0,350,Hyatt House Seattle/Downtow - Restaurant,Hyatt House Seattle/Downtown,201 5th AVE N,98109,Seattle,,Seating 51-150,III, , , , ," 
"
1266891.26600227,229821.538185686,3998,354000,0,350,Hyatt House Seattle/Downtown - Grocery,Hyatt House Seattle/Downtown,201 5th AVE N,98109,Seattle,,Grocery Store-no seating,I, , , , ," 
"
1270375.11008444,227331.705238849,3999,354001,0,350,Hyatt Olive 8 / Restaurant,Hyatt At Olive 8,1635 8TH AVE,98101,Seattle,(206) 624-8909,Seating 51-150,III, , , , ," 
"
1267641.32093261,229346.90002735,4000,354002,0,350,Hyatt Place Hotel  - Restaurant,Hyatt Place - Restaurant,110 6th AVE N,98109,Seattle,,Seating 51-150,III, , , , ," 
"
1303125.55508211,228519.818020105,4001,354003,0,350,Hyatt Regency-Emp. Cafeteria,Hyatt Regency,900 BELLEVUE WAY NE,98004,Bellevue,,Seating > 250,III, , , , ," 
"
1301373.17407244,186428.395969525,4002,354004,0,350,Hyatt Regency Lake WA At Seattle'S  Southport/Market,Hyatt Regency  / Market,1053 LAKE WASHINGTON BL N,98056,Renton,(312) 780-5511,Seating 13-50,II, , , , ," 
"
1301373.17407244,186428.395969525,4003,354005,0,350,Hyatt Regency Lake WA At Seattle'S  Southport/Main Kitchen,Hyatt Regency / Main Kitchen,1053 LAKE WASHINGTON BL N,98056,Renton,(312) 780-5511,Seating > 250,III, , , , ," 
"
1301373.17407244,186428.395969525,4004,354006,0,350,Hyatt Regency Lake WA At Seattle'S  Southport/Water'S Table,Hyatt Regency / Water'S Table,1053 LAKE WASHINGTON BL N,98056,Renton,(312) 780-5511,Seating > 250,III, , , , ," 
"
1301373.17407244,186428.395969525,4005,354007,0,350,Hyatt Regency Lake WA At Seattle'S  Southport/Pantry,Hyatt Regency @ Southport - Pantry,1053 LAKE WASHINGTON BL N,98056,Renton,(312) 780-5511,Seating > 250,III, , , , ," 
"
1280258.84392586,155590.910728604,4006,354008,0,350,I-5 76,I-5 76,20619 MILITARY RD S,98198,Seattle,(206) 592-1751,Seating 0-12,I, , , , ," 
"
1327519.97906218,245982.986833856,4007,354009,0,350,I  L S Poke,I  L S Poke,17875 NE REDMOND WAY STE #144,98052,Redmond,(206) 305-6088,Seating 13-50,III, , , , ," 
"
1287987.87603994,170732.403083354,4008,354010,0,350,I & J Sushi Burrito Llc,I & J Sushi Burrito Llc,2800 SOUTHCENTER MALL SPC FC13,98188,Tukwila,(425) 248-9786,Seating 0-12,III, , , , ," 
"
1270409.50010753,223029.750588194,4009,354011,0,350,I Heart Sushi,I Heart Sushi,111 YESLER WAY,98104,Seattle,(206) 903-0295,Seating 51-150,III, , , , ," 
"
1298927.10088061,176229.912429526,4010,354012,0,350,I Hop  #665,I Hop #665,610 RAINIER AVE S,98057,Renton,(818) 240-6055,Seating 51-150,III,PR0005968,I HOP #665,I-HOP,Y,"610 RAINIER AV S
"
1302338.55796844,266300.909124434,4011,354013,0,350,I Love Bentos,I Love Bentos,13520 100TH AVE NE,98034,Kirkland,(206) 914-3248,Seating 13-50,III, , , , ," 
"
1310846.49994202,212761.180902272,4012,354014,0,350,I Love Pho,I Love Pho,3900 FACTORIA BL SE #C,98006,Bellevue,(206) 795-6000,Seating 51-150,III, , , , ," 
"
1273413.37598953,120564.561818182,4013,354015,0,350,I Love Ramen,I Love Ramen,31254 PACIFIC HWY S,98003,Federal Way,(253) 839-1115,Seating 13-50,III, , , , ," 
"
1270961.56396402,232970.975128278,4014,354016,0,350,I Love Sushi On Lake Union,I Love Sushi On Lake Union,1001 FAIRVIEW AVE N #1800,98109,Seattle,(206) 625-9604,Seating 51-150,III, , , , ," 
"
1314677.20094202,232776.259638444,4015,354017,0,350,I Love Teriyaki,I Love Teriyaki,2255 140TH AVE NE STE D,98005,Bellevue,(425) 442-7978,Seating 13-50,III, , , , ," 
"
1403468.55813585,179616.732099444,4016,354018,0,350,I Luv Teriyaki,I Luv Teriyaki,458 SW MT SI BL B-1C,98045,North Bend,(425) 888-5544,Seating 13-50,III, , , , ," 
"
1269194.88212994,173657.182338774,4017,354019,0,350,"I Luv Teriyaki; Inc","I Luv Teriyaki; Inc",15225 1ST AVE S,98148,Burien,(206) 444-4894,Seating 13-50,III, , , , ," 
"
1268303.12308669,271883.265741855,4018,354020,0,350,I Sandwiches Llc,I Sandwiches Llc,14705 AURORA AVE N,98133,Shoreline,(206) 265-3032,Seating 13-50,III, , , , ," 
"
1318242.42707928,172189.246298268,4019,354021,0,350,I Sushi,I Sushi,15301 MAPLE VALLEY HWY,98058,Renton,(206) 371-2764,Seating 51-150,III, , , , ," 
"
1338334.42692144,203157.716185361,4020,354022,0,350,I Sushi & Grill,I Sushi & Grill,1802 12TH AVE NW STE #F,98027,Issaquah,(206) 335-3181,Seating 51-150,III, , , , ," 
"
1270058.29313278,222598.340689853,4021,354023,0,350,I5 - Pho,I5 - Pho,213 1ST AVE S,98104,Seattle,(425) 496-4824,Seating 51-150,III, , , , ," 
"
1273665.17699511,228212.742518768,4022,354024,0,350,Ian'S Pizza On The Hill,Ian'S Pizza On The Hill,1620 BROADWAY AVE STE F,98122,Seattle,(206) 659-4721,Seating 13-50,III, , , , ," 
"
1279000.59184919,213035.633109272,4023,354025,0,350,Ibex Cafe,Ibex Cafe,3219 M L KING JR WAY S,98144,Seattle,(206) 723-1572,Seating 51-150,III, , , , ," 
"
1276298.3390516,278591.80153735,4024,354026,0,350,Ichi Bento & Teriyaki,Ichi Bento & Teriyaki,17203 15TH AVE NE,98155,Shoreline,(425) 773-3899,Seating 13-50,III, , , , ," 
"
1265906.16790685,266309.487519354,4025,354027,0,350,Ichi Roll Wok & Teriyaki,Ichi Roll Wok & Teriyaki,306 N 125TH ST,98133,Seattle,(206) 363-5100,Seating 13-50,III, , , , ," 
"
1289366.31291561,142512.260048687,4026,354028,0,350,Ichi Teriyaki,Ichi Teriyaki,1313 W MEEKER ST,98032,Kent,,Seating 13-50,III, , , , ," 
"
1310589.43812019,143849.221941695,4027,354029,0,350,Ichi Teriyaki #2,Ichi Teriyaki #2,13215 SE 240TH ST B,98042,Kent,,Seating 13-50,III, , , , ," 
"
1291416.84785652,280461.524503931,4028,354030,0,350,Ichiban Teriyaki,Ichiban Teriyaki,6524 NE 181ST ST,98028,Kenmore,,Seating 13-50,III, , , , ," 
"
1254699.77201261,237607.504241019,4029,354031,0,350,Ichiro Sushi & Teriyaki,Ichiro Sushi & Teriyaki,2434 32ND AVE W,98199,Seattle,(206) 356-8140,Seating 13-50,III, , , , ," 
"
1280323.67384869,218507.731745109,4030,354032,0,350,Iconiq Llc,Iconiq Llc,1421 31ST AVE S,98144,Seattle,(206) 818-0394,Seating 13-50,III, , , , ," 
"
1265457.82300302,266658.715823516,4031,354033,0,350,Ida Culver House Broadview,Ida Culver House Broadview,12505 GREENWOOD AVE N,98133,Seattle,,Seating 51-150,III, , , , ," 
"
1283966.51105119,202426.041139513,4032,354034,0,350,Idil International Market,Idil International Market,4433 S GRAHAM ST STE 3,98118,Seattle,(206) 866-4029,Grocery Store-no seating,II, , , , ," 
"
1406231.41514294,181042.19250311,4033,354035,0,350,Ignition,Ignition,468 E NORTH BEND WAY,98045,North Bend,(206) 407-6296,Seating 13-50,III, , , , ," 
"
1273809.76102352,226728.367206693,4034,354036,0,350,Ihop,Ihop #612,950 E MADISON ST,98122,Seattle,(206) 322-4450,Seating 51-150,III, , , , ," 
"
1267591.67011328,109520.846044764,4035,354037,0,350,Ihop  #1752,Ihop  #1752,178 SW CAMPUS DR,98023,Federal Way,,Seating 51-150,III, , , , ," 
"
1337478.81314711,203488.733567938,4036,354038,0,350,Ihop  #664,Ihop  #664,1433 NW SAMMAMISH RD,98027,Issaquah,(206) 235-1015,Seating 151-250,III, , , , ," 
"
1290222.46015345,111226.182529107,4037,354039,0,350,Ihop #1715,Ihop #1715,1044 SUPERMALL WAY,98001,Auburn,(818) 240-6055,Seating 151-250,III,PR0051287,IHOP #1715,I-HOP,Y,"1044 SUPERMALL WAY
"
1278206.02913386,156234.219809443,4038,354040,0,350,Ihop #1747,Ihop #1747,20402 INTERNATIONAL BL,98198,Sea Tac,(916) 488-8500,Seating 51-150,III, , , , ," 
"
1268455.7428602,259803.460833266,4039,354041,0,350,Ihop #1755,Ihop #1755,10002 AURORA AVE N # 2-24,98133,Seattle,(253) 278-0774,Seating 51-150,III,PR0066744,IHOP #1755,I-HOP,Y,"10002 AURORA AV N
"
1286901.37197936,167160.743560016,4040,354042,0,350,Ihop #3234,Ihop #3234,17250 SOUTHCENTER PKWY,98188,Tukwila,,Seating 51-150,III, , , , ," 
"
1317329.37509961,231508.115193099,4041,354043,0,350,Ihop #638,Ihop #638,14747 NE 20TH ST,98007,Bellevue,,Seating 51-150,III,PR0006404,IHOP #638,I-HOP,Y,"14747 NE 20TH ST
"
1301410.58311836,143556.771411106,4042,354044,0,350,Ihop 3708,Ihop 3708,24060 104th AVE SE,98030,Kent,(425) 348-0328,Seating 51-150,III, , , , ," 
"
1327057.78412044,133332.394878268,4043,354045,0,350,Ihop Restaurant,Ihop Restaurant,27149 185TH AVE SE #117,98042,Covington,(916) 205-3643,Seating 151-250,III, , , , ," 
"
1269493.09085111,226752.159481943,4044,354046,0,350,Ij Sushi Burrito,Ij Sushi Burrito,400 PINE ST STE 3050,98101,Seattle,(425) 248-9786,Seating 0-12,III, , , , ," 
"
1295923.55209769,164549.363940269,4045,354047,0,350,Ikea - Bistro (1St Floor),Ikea,601 SW 41ST ST,98057,Renton,(610) 834-0180,Seating 13-50,III, , , , ," 
"
1295923.55209769,164549.363940269,4046,354048,0,350,Ikea - Restaurant (2Nd Floor),Ikea,601 SW 41ST ST,98057,Renton,(610) 834-0180,Seating > 250,III, , , , ," 
"
1291289.06792836,280050.210365936,4047,354049,0,350,Ikiiki,Ikiiki,6512 NE BOTHELL WAY,98028,Kenmore,(206) 718-2213,Seating 51-150,III, , , , ," 
"
1268731.21507828,225648.632817611,4048,354050,0,350,Il Bistro Restaurant,Il Bistro Restaurant,93 PIKE ST,98101,Seattle,(206) 682-2154,Seating 51-150,III, , , , ," 
"
1404657.18994494,182356.549454436,4049,354051,0,350,Il Paesano Ristorante Italiano,Il Paesano Ristorante Italiano,113 BENDIGO BL N UNIT A,98045,North Bend,(425) 628-9570,Seating 51-150,III, , , , ," 
"
1353216.26395561,76486.7828479409,4050,354052,0,350,Il Siciliano,Il Siciliano,1118 MYRTLE AVE,98022,Enumclaw,(253) 218-8144,Seating 51-150,III, , , , ," 
"
1270063.42894928,222012.808724433,4051,354053,0,350,Il Terrazzo,Il Terrazzo,411 1ST AVE S,98104,Seattle,(206) 467-7797,Seating 51-150,III, , , , ," 
"
1270063.88104811,222013.460297942,4052,354054,0,350,Il Terrazzo Intermezzo,Il Terrazzo Intermezzo,411 1ST AVE S,98104,Seattle,,Seating 51-150,III, , , , ," 
"
1294257.92911661,99425.3222725987,4053,354055,0,350,Ilalko Elementary School,Ilalko Elementary School,301 ORAVETZ PL SE,98092,Auburn,,School Lunch Program,II, , , , ," 
"
1267426.0398671,104864.429832682,4054,354056,0,350,Illahee Jr High School,Illahee Jr High School,36001 1ST AVE S,98003,Federal Way,,School Lunch Program,II, , , , ," 
"
1340228.99498269,145213.842572019,4055,354057,0,350,Imbibe Bottle House,Imbibe Bottle House,23330 MAPLE VALLEY-BLACK DIAMON RD SE A,98038,Maple Valley,(206) 250-6961,Seating 13-50,II, , , , ," 
"
1270806.93796094,229994.907917693,4056,354058,0,350,Immanuel Community Services,Immanuel Community Services,1215 THOMAS ST,98109,Seattle,(206) 622-1930,Non-Profit Institution,II, , , , ," 
"
1282355.25508736,199038.857625186,4057,354059,0,350,Impact- Salish Sea Elementary,Impact- Salish Sea Elementary,3900 S HOLLY PARK DR,98118,Seattle,(206) 712-7733,School Lunch Program,II, , , , ," 
"
1280661.20499778,175252.36910902,4058,354060,0,350,Impact Public School-  Puget Sound Elementary,Impact Public School-  Puget Sound Elem.,3438 S 148TH ST,98168,Tukwila,(206) 747-0599,School Lunch Program,II, , , , ," 
"
1280748.65593836,175603.31361711,4059,354061,0,350,Impact Salish Sea Charter School,Impact Salish Sea Charter School,14606 35TH AVE S,98168,Tukwila,(510) 384-0329,School Lunch Program,II, , , , ," 
"
1339140.57097845,200891.616386861,4060,354062,0,350,Impala Company Inc,Impala Company Inc,1025 NW GILMAN BL E8,98027,Issaquah,(425) 435-3707,Seating 13-50,III, , , , ," 
"
1266883.06884019,227797.717758268,4061,354063,0,350,Imperial Lounge,Imperial Lounge,2400 1ST AVE,98121,Seattle,(765) 714-7436,Seating 13-50,III, , , , ," 
"
1282172.03104436,169961.280281767,4062,354064,0,350,Impresso Espresso Llc,Impresso Espresso Llc,16260 MILITARY RD S,98188,Sea Tac,(206) 604-3108,Seating 13-50,II, , , , ," 
"
1266621.52310345,244105.298003942,4063,354065,0,350,In Bocca Al Lupo,In Bocca Al Lupo,4303 FREMONT AVE N,98103,Seattle,(425) 802-3331,Seating 13-50,III, , , , ," 
"
1308472.15593745,258757.817255273,4064,354066,0,350,In Pizza We Crust Llc Kc507 @ 206-714-3176,In Pizza We Crust Llc - Kc507,11251 120TH AVE NE STE 110,98033,Kirkland,(206) 714-3176,Mobile Food Unit,III, , , , ," 
"
1256851.22899577,208704.823529437,4065,354067,0,350,In The Heart,In The Heart,4547 CALIFORNIA AVE SW,98116,Seattle,(206) 321-2043,Seating 13-50,II, , , , ," 
"
1304128.10097727,227624.489430189,4066,354068,0,350,Inchin'S Bamboo Garden,Inchin'S Bamboo Garden,601 108TH AVE NE #120,98004,Bellevue,(425) 444-0571,Seating 51-150,III, , , , ," 
"
1288278.79212478,167866.770035103,4067,354069,0,350,Incredibowls@206.353.4394/206.240.4417,Incredibowls,360 CORPORATE DR N,98188,Tukwila,(206) 353-4394,Mobile Food Unit,III, , , , ," 
"
1269521.9060822,224981.10757786,4068,354070,0,350,Indeed Corporate Office Cafe-Floor 32,Indeed Corporate Office Cafe-Floor 32,1201 2ND AVE,98101,Seattle,(512) 924-3908,Seating 51-150,III, , , , ," 
"
1284408.3740126,235296.780187935,4069,354071,0,350,Independent Pizzeria,Independent Pizzeria,4235 E Madison ST,98112,Seattle,(206) 860-1569,Seating 13-50,III, , , , ," 
"
1268085.74294403,225968.637426943,4070,354072,0,350,Indi Chocolate,Indi Chocolate,1901 WESTERN AVE STE D,98101,Seattle,(425) 243-2089,Seating 0-12,II, , , , ," 
"
1342654.25292744,255839.949731439,4071,354073,0,350,Indi Qzeen,Indi Qzeen,22320 NE MARKET PLACE DR STE #103,98053,Redmond,(425) 868-1107,Seating 13-50,III, , , , ," 
"
1274758.19515027,249960.629141018,4072,354074,0,350,India Bistro,India Bistro,6417 ROOSEVELT WAY NE #106,98115,Seattle,(206) 349-2022,Seating 51-150,III, , , , ," 
"
1268173.4619287,253883.590455189,4073,354075,0,350,India Cash And Carry,India Cash And Carry,7819 AURORA AVE N,98103,Seattle,(206) 706-0326,Meat/Sea Food,III, , , , ," 
"
1317614.03988461,215308.778825432,4074,354076,0,350,India Gate Restaurant,India Gate Restaurant,3080 148TH AVE SE #102,98007,Bellevue,(206) 747-1075,Seating 51-150,III, , , , ," 
"
1301545.93816261,139597.787531182,4075,354077,0,350,India House Restaurant,India House Restaurant,25410 104TH AVE SE,98030,Kent,(253) 859-2100,Seating 51-150,III, , , , ," 
"
1319758.13106886,227501.671434358,4076,354078,0,350,India Metro Hypermarket,India Metro Hypermarket,653-B 156TH AVE NE,98007,Bellevue,(425) 643-3992,Bakery-no seating,II, , , , ," 
"
1317018.60702036,231647.288471192,4077,354079,0,350,India Supermarket,India Supermarket,14625 NE 20TH ST,98007,Bellevue,(425) 644-4400,Grocery Store-no seating,I, , , , ," 
"
1301852.17311443,144036.940398276,4078,354080,0,350,India Village,India Village,10457 SE 240TH ST,98031,Kent,(206) 816-5113,Grocery Store-no seating,I, , , , ," 
"
1257771.29211627,247709.256675273,4079,354081,0,350,Indian Bistro,Indian Bistro,2301 NW MARKET ST,98107,Seattle,(206) 783-5080,Seating 51-150,III, , , , ," 
"
1286784.50902411,167461.790858194,4080,354082,0,350,Indian Curry Palace,Indian Curry Palace,17155 SOUTHCENTER PKWY,98188,Tukwila,(206) 575-8918,Seating 51-150,III, , , , ," 
"
1276518.53710203,280557.80482319,4081,354083,0,350,Indian Sweets & Spices,Indian Sweets & Spices,18002 15TH AVE NE #C,98155,Shoreline,(425) 773-5097,Seating 0-12,III, , , , ," 
"
1268524.41890395,269994.163877025,4082,354084,0,350,Indo Cafe,Indo Cafe,13754 AURORA AVE N #D,98133,Seattle,(206) 228-1181,Seating 51-150,III, , , , ," 
"
1274051.5108681,265897.560849771,4083,354085,0,350,Indonesian Full Gospel Fellowship,Indonesian Full Gospel Fellowship,12345 8TH AVE NE,98125,Seattle,(206) 363-4343,School Lunch Program,II, , , , ," 
"
1259049.60484836,194473.761440441,4084,354086,0,350,"Indu!Ge Desserts; Llc","Indu!Ge Desserts; Llc",9003 35th AVE SW,98126,Seattle,(206) 683-1552,Seating 0-12,II, , , , ," 
"
1293006.17308994,113259.451100349,4085,354087,0,350,Inessas Cake Llc,Inessas Cake Llc,529 C ST SW,98001,Auburn,(253) 988-0820,Caterer,III, , , , ," 
"
1383528.76599452,195128.721744686,4086,354088,0,350,Infusion Bar & Grill,Infusion Bar & Grill,7727 CENTER BL SE,98065,Snoqualmie,(206) 498-0020,Seating 51-150,III, , , , ," 
"
1288923.37613744,122476.023218349,4087,354089,0,350,Ingallinas Box Lunch Inc - West Building,Ingallinas Box Lunch Inc - West Building,2141 WEST VALLEY HWY N,98001,Auburn,(206) 766-9400,Caterer,III, , , , ," 
"
1298560.97890945,273249.414256275,4088,354090,0,350,Inglemoor Senior High School,Inglemoor Senior High School,15500 SIMONDS RD NE,98028,Kenmore,(425) 408-7244,School Lunch Program,II, , , , ," 
"
1293308.09505828,268858.762932599,4089,354091,0,350,Inglewood 76,Inglewood 76,14106 JUANITA DR NE,98034,Kirkland,(425) 232-1551,Grocery Store-no seating,I, , , , ," 
"
1290491.98684536,276887.816756353,4090,354092,0,350,Inglewood Golf Club,Inglewood Golf Club,6505 INGLEWOOD RD NE,98028,Kenmore,,Seating > 250,III, , , , ," 
"
1348438.96609552,227917.664040685,4091,354093,0,350,Inglewood Jr High School,Inglewood Jr High School,24120 NE 8TH ST,98074,Sammamish,,School Lunch Program,II, , , , ," 
"
1270139.34087095,268527.233740017,4092,354094,0,350,Ingraham Athletics Booster Club,Ingraham Athletics Booster Club,1819 N 135TH ST,98133,Seattle,(206) 255-7340,Non-Profit Institution,I, , , , ," 
"
1270139.02787945,268526.600867271,4093,354095,0,350,Ingraham High School Kitc,Ingraham High School Kitc,1819 N 135TH ST,98133,Seattle,,School Lunch Program,II, , , , ," 
"
